index,id,country_id,season,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
6861,12928,10257,2015/2016,2015-11-08 00:00:00,9875,8600,1,0
6862,12929,10257,2015/2016,2015-11-08 00:00:00,8540,8533,1,0
6863,12930,10257,2015/2016,2015-11-08 00:00:00,8686,8543,2,0
6864,12931,10257,2015/2016,2015-11-08 00:00:00,9882,8535,0,2
6865,12932,10257,2015/2016,2015-11-08 00:00:00,7943,208931,1,0
6866,12933,10257,2015/2016,2015-11-08 00:00:00,9804,8636,0,1
6867,12934,10257,2015/2016,2015-11-22 00:00:00,8524,9804,0,1
6868,12935,10257,2015/2016,2015-11-21 00:00:00,9857,8686,2,2
6869,12936,10257,2015/2016,2015-11-22 00:00:00,208931,8533,1,2
6870,12937,10257,2015/2016,2015-11-22 00:00:00,8535,8534,2,2
6871,12938,10257,2015/2016,2015-11-22 00:00:00,10233,7943,2,1
6872,12939,10257,2015/2016,2015-11-22 00:00:00,9876,9875,0,2
6873,12940,10257,2015/2016,2015-11-22 00:00:00,8636,9891,4,0
6874,12941,10257,2015/2016,2015-11-21 00:00:00,9885,8564,1,0
6875,12942,10257,2015/2016,2015-11-22 00:00:00,8543,8540,1,1
6876,12943,10257,2015/2016,2015-11-22 00:00:00,8600,9882,1,0
6877,12944,10257,2015/2016,2015-11-29 00:00:00,8533,8600,2,3
6878,12945,10257,2015/2016,2015-11-29 00:00:00,8534,8543,1,0
6879,12946,10257,2015/2016,2015-11-29 00:00:00,9891,9876,3,2
6880,12947,10257,2015/2016,2015-11-29 00:00:00,10233,208931,1,2
6881,12948,10257,2015/2016,2015-11-28 00:00:00,8564,9882,4,1
6882,12949,10257,2015/2016,2015-11-30 00:00:00,9875,8636,2,1
6883,12950,10257,2015/2016,2015-11-29 00:00:00,8540,9885,0,3
6884,12951,10257,2015/2016,2015-11-29 00:00:00,8686,8524,0,2
6885,12952,10257,2015/2016,2015-11-30 00:00:00,7943,8535,1,1
6886,12953,10257,2015/2016,2015-11-28 00:00:00,9804,9857,2,0
6887,12954,10257,2015/2016,2015-12-06 00:00:00,8524,8540,3,0
6888,12955,10257,2015/2016,2015-12-06 00:00:00,9857,9875,3,2
6889,12956,10257,2015/2016,2015-12-06 00:00:00,208931,8564,0,0
6890,12957,10257,2015/2016,2015-12-06 00:00:00,8535,8600,3,0
6891,12958,10257,2015/2016,2015-12-06 00:00:00,9891,8533,0,2
6892,12959,10257,2015/2016,2015-12-06 00:00:00,9876,8534,0,1
6893,12960,10257,2015/2016,2015-12-05 00:00:00,8636,10233,1,0
6894,12961,10257,2015/2016,2015-12-04 00:00:00,8543,9885,0,2
6895,12962,10257,2015/2016,2015-12-06 00:00:00,9882,7943,1,3
6896,12963,10257,2015/2016,2015-12-05 00:00:00,9804,8686,1,1
6897,12964,10257,2015/2016,2015-12-13 00:00:00,8533,8524,1,0
6898,12965,10257,2015/2016,2015-12-13 00:00:00,8534,208931,3,0
6899,12966,10257,2015/2016,2015-12-12 00:00:00,10233,9857,0,1
6900,12967,10257,2015/2016,2015-12-13 00:00:00,9885,8535,3,1
6901,12968,10257,2015/2016,2015-12-14 00:00:00,8543,9882,1,1
6902,12969,10257,2015/2016,2015-12-13 00:00:00,8564,9876,1,1
6903,12970,10257,2015/2016,2015-12-13 00:00:00,9875,8686,0,0
6904,12971,10257,2015/2016,2015-12-12 00:00:00,8540,9891,4,1
6905,12972,10257,2015/2016,2016-01-20 00:00:00,7943,9804,1,1
6906,12973,10257,2015/2016,2015-12-12 00:00:00,8600,8636,0,4
6907,12974,10257,2015/2016,2015-12-20 00:00:00,8524,9875,1,3
6908,12975,10257,2015/2016,2015-12-19 00:00:00,9857,8534,2,3
6909,12976,10257,2015/2016,2015-12-20 00:00:00,208931,9885,2,3
6910,12977,10257,2015/2016,2015-12-20 00:00:00,8535,8533,2,0
6911,12978,10257,2015/2016,2015-12-20 00:00:00,9891,8564,2,4
6912,12979,10257,2015/2016,2015-12-20 00:00:00,9876,7943,1,1
6913,12980,10257,2015/2016,2015-12-20 00:00:00,8636,8543,1,2
6914,12981,10257,2015/2016,2015-12-20 00:00:00,8686,10233,2,0
6915,12982,10257,2015/2016,2015-12-20 00:00:00,9882,8540,2,0
6916,12983,10257,2015/2016,2015-12-20 00:00:00,9804,8600,0,1
6917,12984,10257,2015/2016,2016-01-06 00:00:00,8533,8686,3,3
6918,12985,10257,2015/2016,2016-01-06 00:00:00,8534,8636,0,1
6919,12986,10257,2015/2016,2016-01-05 00:00:00,10233,9882,2,3
6920,12987,10257,2015/2016,2016-01-06 00:00:00,9885,9876,3,0
6921,12988,10257,2015/2016,2016-01-06 00:00:00,8543,208931,0,0
6922,12989,10257,2015/2016,2016-01-06 00:00:00,8564,9857,0,1
6923,12990,10257,2015/2016,2016-01-06 00:00:00,9875,9804,2,1
6924,12991,10257,2015/2016,2016-01-06 00:00:00,8540,8535,1,3
6925,12992,10257,2015/2016,2016-01-06 00:00:00,7943,9891,2,2
6926,12993,10257,2015/2016,2016-01-06 00:00:00,8600,8524,2,1
6927,12994,10257,2015/2016,2016-01-10 00:00:00,8524,10233,0,2
6928,12995,10257,2015/2016,2016-01-10 00:00:00,9857,8533,0,1
6929,12996,10257,2015/2016,2016-01-09 00:00:00,208931,8600,2,1
6930,12997,10257,2015/2016,2016-01-09 00:00:00,8535,8543,1,3
6931,12998,10257,2015/2016,2016-01-10 00:00:00,9891,9875,1,5
6932,12999,10257,2015/2016,2016-01-10 00:00:00,9876,8540,0,1
6933,13000,10257,2015/2016,2016-01-10 00:00:00,8636,7943,0,1
6934,13001,10257,2015/2016,2016-01-09 00:00:00,8686,8564,1,1
6935,13002,10257,2015/2016,2016-01-10 00:00:00,9882,9885,1,2
6936,13003,10257,2015/2016,2016-01-10 00:00:00,9804,8534,0,1
6937,13004,10257,2015/2016,2015-08-30 00:00:00,8524,9891,2,0
6938,13005,10257,2015/2016,2015-08-29 00:00:00,9857,7943,0,1
6939,13006,10257,2015/2016,2015-08-30 00:00:00,208931,8636,1,2
6940,13007,10257,2015/2016,2015-08-30 00:00:00,8533,8543,4,0
6941,13008,10257,2015/2016,2015-08-30 00:00:00,10233,9876,2,0
6942,13009,10257,2015/2016,2015-08-29 00:00:00,8564,8534,2,1
6943,13010,10257,2015/2016,2015-08-30 00:00:00,9875,9882,2,2
6944,13011,10257,2015/2016,2015-08-30 00:00:00,8686,9885,2,1
6945,13012,10257,2015/2016,2015-08-30 00:00:00,9804,8535,3,1
6946,13013,10257,2015/2016,2015-08-30 00:00:00,8600,8540,0,1
6947,13014,10257,2015/2016,2016-01-17 00:00:00,8533,8534,1,1
6948,13015,10257,2015/2016,2016-01-17 00:00:00,8564,8535,2,0
6949,13016,10257,2015/2016,2016-01-16 00:00:00,9804,9891,4,2
6950,13017,10257,2015/2016,2016-01-17 00:00:00,8686,9876,1,1
6951,13018,10257,2015/2016,2016-01-16 00:00:00,8524,8636,1,1
6952,13019,10257,2015/2016,2016-01-17 00:00:00,8600,9885,0,4
6953,13020,10257,2015/2016,2016-01-17 00:00:00,9857,8543,2,2
6954,13021,10257,2015/2016,2016-01-17 00:00:00,10233,8540,4,0
6955,13022,10257,2015/2016,2016-01-17 00:00:00,208931,9882,2,1
6956,13023,10257,2015/2016,2016-01-16 00:00:00,9875,7943,3,1
6957,13024,10257,2015/2016,2016-01-23 00:00:00,9891,8524,0,0
6958,13025,10257,2015/2016,2016-01-24 00:00:00,7943,9857,0,2
6959,13026,10257,2015/2016,2016-01-24 00:00:00,8636,208931,1,1
6960,13027,10257,2015/2016,2016-01-24 00:00:00,8543,8533,4,1
6961,13028,10257,2015/2016,2016-01-24 00:00:00,9876,10233,1,1
6962,13029,10257,2015/2016,2016-01-23 00:00:00,8534,8564,2,2
6963,13030,10257,2015/2016,2016-01-24 00:00:00,9882,9875,2,4
6964,13031,10257,2015/2016,2016-01-24 00:00:00,9885,8686,1,0
6965,13032,10257,2015/2016,2016-01-24 00:00:00,8535,9804,2,0
6966,13033,10257,2015/2016,2016-01-24 00:00:00,8540,8600,4,1
6967,13034,10257,2015/2016,2016-01-31 00:00:00,9875,8534,5,1
6968,13035,10257,2015/2016,2016-01-31 00:00:00,10233,8535,0,0
6969,13036,10257,2015/2016,2016-01-30 00:00:00,8686,9891,3,1
6970,13037,10257,2015/2016,2016-01-31 00:00:00,9804,9876,0,0
6971,13038,10257,2015/2016,2016-01-31 00:00:00,8564,8636,3,0
6972,13039,10257,2015/2016,2016-01-31 00:00:00,8533,9885,0,4
6973,13040,10257,2015/2016,2016-01-31 00:00:00,8600,8543,0,0
6974,13041,10257,2015/2016,2016-01-30 00:00:00,208931,8540,1,1
6975,13042,10257,2015/2016,2016-01-31 00:00:00,9857,9882,3,2
6976,13043,10257,2015/2016,2016-01-30 00:00:00,8524,7943,1,1
6977,13044,10257,2015/2016,2016-02-03 00:00:00,9876,8524,2,1
6978,13045,10257,2015/2016,2016-02-03 00:00:00,9891,9857,1,0
6979,13046,10257,2015/2016,2016-02-03 00:00:00,8535,208931,2,1
6980,13047,10257,2015/2016,2016-02-03 00:00:00,8636,8533,1,0
6981,13048,10257,2015/2016,2016-02-03 00:00:00,9885,10233,1,0
6982,13049,10257,2015/2016,2016-02-03 00:00:00,8540,8564,0,2
6983,13050,10257,2015/2016,2016-02-03 00:00:00,8543,9875,0,2
6984,13051,10257,2015/2016,2016-02-02 00:00:00,7943,8686,0,2
6985,13052,10257,2015/2016,2016-02-03 00:00:00,9882,9804,2,2
6986,13053,10257,2015/2016,2016-02-03 00:00:00,8534,8600,1,1
6987,13054,10257,2015/2016,2016-02-07 00:00:00,9875,208931,1,0
6988,13055,10257,2015/2016,2016-02-07 00:00:00,9804,8533,1,2
6989,13056,10257,2015/2016,2016-02-07 00:00:00,8524,8534,0,0
6990,13057,10257,2015/2016,2016-02-06 00:00:00,9857,8535,1,1
6991,13058,10257,2015/2016,2016-02-07 00:00:00,9876,8636,3,3
6992,13059,10257,2015/2016,2016-02-07 00:00:00,9891,9885,0,2
6993,13060,10257,2015/2016,2016-02-06 00:00:00,10233,8543,0,0
6994,13061,10257,2015/2016,2016-02-07 00:00:00,7943,8540,2,2
6995,13062,10257,2015/2016,2016-02-07 00:00:00,8686,9882,2,1
6996,13063,10257,2015/2016,2016-02-07 00:00:00,8564,8600,1,1
6997,13064,10257,2015/2016,2016-02-14 00:00:00,9882,8524,0,0
6998,13065,10257,2015/2016,2016-02-14 00:00:00,8600,9857,0,1
6999,13066,10257,2015/2016,2016-02-13 00:00:00,8534,9891,1,2
7000,13067,10257,2015/2016,2016-02-14 00:00:00,8564,10233,2,1
7001,13068,10257,2015/2016,2016-02-11 00:00:00,8543,9876,5,2
7002,13069,10257,2015/2016,2016-02-14 00:00:00,8535,8636,2,1
7003,13070,10257,2015/2016,2016-02-13 00:00:00,9885,9875,1,0
7004,13071,10257,2015/2016,2016-02-12 00:00:00,208931,8686,1,3
7005,13072,10257,2015/2016,2016-02-13 00:00:00,8533,7943,1,1
7006,13073,10257,2015/2016,2016-02-14 00:00:00,8540,9804,1,3
7007,13074,10257,2015/2016,2016-02-21 00:00:00,9804,208931,0,0
7008,13075,10257,2015/2016,2016-02-20 00:00:00,9876,8533,3,1
7009,13076,10257,2015/2016,2016-02-21 00:00:00,7943,8534,3,2
7010,13077,10257,2015/2016,2016-02-21 00:00:00,8524,8535,2,3
7011,13078,10257,2015/2016,2016-02-19 00:00:00,9857,9885,0,0
7012,13079,10257,2015/2016,2016-02-21 00:00:00,9891,8543,0,0
7013,13080,10257,2015/2016,2016-02-22 00:00:00,9875,8564,1,1
7014,13081,10257,2015/2016,2016-02-21 00:00:00,8686,8540,5,0
7015,13082,10257,2015/2016,2016-02-20 00:00:00,8636,9882,3,1
7016,13083,10257,2015/2016,2016-02-21 00:00:00,10233,8600,2,1
7017,13084,10257,2015/2016,2016-02-28 00:00:00,208931,8524,1,1
7018,13085,10257,2015/2016,2016-02-28 00:00:00,8540,9857,0,0
7019,13086,10257,2015/2016,2016-02-28 00:00:00,9882,9891,2,0
7020,13087,10257,2015/2016,2016-02-28 00:00:00,8533,10233,1,0
7021,13088,10257,2015/2016,2016-02-28 00:00:00,8600,9876,2,0
7022,13089,10257,2015/2016,2016-02-28 00:00:00,9885,8636,2,0
7023,13090,10257,2015/2016,2016-02-29 00:00:00,8535,9875,1,1
7024,13091,10257,2015/2016,2016-02-27 00:00:00,8534,8686,1,3
7025,13092,10257,2015/2016,2016-02-29 00:00:00,8543,7943,0,2
7026,13093,10257,2015/2016,2016-02-27 00:00:00,8564,9804,1,0
7027,13094,10257,2015/2016,2016-03-06 00:00:00,9857,208931,0,0
7028,13095,10257,2015/2016,2016-03-05 00:00:00,9875,8533,3,1
7029,13096,10257,2015/2016,2016-03-06 00:00:00,10233,8534,1,0
7030,13097,10257,2015/2016,2016-03-04 00:00:00,8686,8535,4,1
7031,13098,10257,2015/2016,2016-03-06 00:00:00,8524,9885,0,2
7032,13099,10257,2015/2016,2016-03-06 00:00:00,9804,8543,1,1
7033,13100,10257,2015/2016,2016-03-06 00:00:00,7943,8564,2,0
7034,13101,10257,2015/2016,2016-03-06 00:00:00,8636,8540,3,1
7035,13102,10257,2015/2016,2016-03-05 00:00:00,9876,9882,0,3
7036,13103,10257,2015/2016,2016-03-06 00:00:00,9891,8600,2,0
7037,13104,10257,2015/2016,2016-03-13 00:00:00,8543,8524,2,0
7038,13105,10257,2015/2016,2016-03-12 00:00:00,8636,9857,2,1
7039,13106,10257,2015/2016,2016-03-13 00:00:00,208931,9891,2,1
7040,13107,10257,2015/2016,2016-03-13 00:00:00,8535,9876,1,1
7041,13108,10257,2015/2016,2016-03-13 00:00:00,8533,8564,0,0
7042,13109,10257,2015/2016,2016-03-13 00:00:00,8540,9875,0,1
7043,13110,10257,2015/2016,2016-03-13 00:00:00,8600,8686,1,2
7044,13111,10257,2015/2016,2016-03-12 00:00:00,8534,9882,1,1
7045,13112,10257,2015/2016,2016-03-11 00:00:00,9885,7943,1,0
7046,13113,10257,2015/2016,2016-03-13 00:00:00,10233,9804,3,2
7047,13114,10257,2015/2016,2015-09-13 00:00:00,8534,9875,2,2
7048,13115,10257,2015/2016,2015-09-12 00:00:00,8535,10233,1,0
7049,13116,10257,2015/2016,2015-09-12 00:00:00,9891,8686,0,2
7050,13117,10257,2015/2016,2015-09-13 00:00:00,9876,9804,2,2
7051,13118,10257,2015/2016,2015-09-13 00:00:00,8636,8564,1,0
7052,13119,10257,2015/2016,2015-09-12 00:00:00,9885,8533,1,1
7053,13120,10257,2015/2016,2015-09-13 00:00:00,8543,8600,2,0
7054,13121,10257,2015/2016,2015-09-13 00:00:00,8540,208931,2,2
7055,13122,10257,2015/2016,2015-09-14 00:00:00,9882,9857,2,0
7056,13123,10257,2015/2016,2015-09-13 00:00:00,7943,8524,2,2
7057,13124,10257,2015/2016,2016-03-20 00:00:00,8524,9857,2,0
7058,13125,10257,2015/2016,2016-03-20 00:00:00,9876,208931,1,2
7059,13126,10257,2015/2016,2016-03-20 00:00:00,9882,8533,0,1
7060,13127,10257,2015/2016,2016-03-20 00:00:00,9891,8535,0,0
7061,13128,10257,2015/2016,2016-03-20 00:00:00,9875,10233,3,1
7062,13129,10257,2015/2016,2016-03-19 00:00:00,8686,8636,1,1
7063,13130,10257,2015/2016,2016-03-20 00:00:00,9804,9885,1,4
7064,13131,10257,2015/2016,2016-03-20 00:00:00,8564,8543,1,1
7065,13132,10257,2015/2016,2016-03-19 00:00:00,8534,8540,0,0
7066,13133,10257,2015/2016,2016-03-20 00:00:00,7943,8600,1,1
7067,13134,10257,2015/2016,2016-04-02 00:00:00,9885,8534,1,0
7068,13135,10257,2015/2016,2016-04-03 00:00:00,10233,9891,4,0
7069,13136,10257,2015/2016,2016-04-04 00:00:00,9857,9876,0,1
7070,13137,10257,2015/2016,2016-04-03 00:00:00,8524,8564,2,1
7071,13138,10257,2015/2016,2016-04-03 00:00:00,8600,9875,3,1
7072,13139,10257,2015/2016,2016-04-03 00:00:00,8533,8540,3,1
7073,13140,10257,2015/2016,2016-04-03 00:00:00,8543,8686,1,4
7074,13141,10257,2015/2016,2016-04-03 00:00:00,8535,9882,1,1
7075,13142,10257,2015/2016,2016-04-02 00:00:00,208931,7943,1,3
7076,13143,10257,2015/2016,2016-04-03 00:00:00,8636,9804,1,2
7077,13144,10257,2015/2016,2016-04-10 00:00:00,9804,8524,2,1
7078,13145,10257,2015/2016,2016-04-11 00:00:00,8686,9857,1,1
7079,13146,10257,2015/2016,2016-04-09 00:00:00,8533,208931,1,0
7080,13147,10257,2015/2016,2016-04-10 00:00:00,8534,8535,2,0
7081,13148,10257,2015/2016,2016-04-09 00:00:00,7943,10233,0,1
7082,13149,10257,2015/2016,2016-04-10 00:00:00,9875,9876,3,0
7083,13150,10257,2015/2016,2016-04-09 00:00:00,9891,8636,0,1
7084,13151,10257,2015/2016,2016-04-09 00:00:00,8564,9885,1,2
7085,13152,10257,2015/2016,2016-04-10 00:00:00,8540,8543,0,3
7086,13153,10257,2015/2016,2016-04-10 00:00:00,9882,8600,2,0
7087,13154,10257,2015/2016,2016-04-17 00:00:00,8600,8533,0,0
7088,13155,10257,2015/2016,2016-04-17 00:00:00,8543,8534,2,0
7089,13156,10257,2015/2016,2016-04-17 00:00:00,9876,9891,1,2
7090,13157,10257,2015/2016,2016-04-16 00:00:00,208931,10233,4,1
7091,13158,10257,2015/2016,2016-04-17 00:00:00,9882,8564,0,1
7092,13159,10257,2015/2016,2016-04-16 00:00:00,8636,9875,2,0
7093,13160,10257,2015/2016,2016-04-17 00:00:00,9885,8540,4,0
7094,13161,10257,2015/2016,2016-04-17 00:00:00,8524,8686,3,3
7095,13162,10257,2015/2016,2016-04-17 00:00:00,8535,7943,3,1
7096,13163,10257,2015/2016,2016-04-16 00:00:00,9857,9804,0,1
7097,13164,10257,2015/2016,2016-04-20 00:00:00,8540,8524,2,2
7098,13165,10257,2015/2016,2016-04-19 00:00:00,9875,9857,6,0
7099,13166,10257,2015/2016,2016-04-21 00:00:00,8564,208931,0,0
7100,13167,10257,2015/2016,2016-04-20 00:00:00,8600,8535,2,1
7101,13168,10257,2015/2016,2016-04-20 00:00:00,8533,9891,5,1
7102,13169,10257,2015/2016,2016-04-20 00:00:00,8534,9876,1,0
7103,13170,10257,2015/2016,2016-04-20 00:00:00,10233,8636,1,0
7104,13171,10257,2015/2016,2016-04-20 00:00:00,9885,8543,3,0
7105,13172,10257,2015/2016,2016-04-20 00:00:00,7943,9882,0,0
7106,13173,10257,2015/2016,2016-04-20 00:00:00,8686,9804,3,2
7107,13174,10257,2015/2016,2016-04-24 00:00:00,8524,8533,1,0
7108,13175,10257,2015/2016,2016-04-25 00:00:00,208931,8534,1,0
7109,13176,10257,2015/2016,2016-04-24 00:00:00,9857,10233,2,0
7110,13177,10257,2015/2016,2016-04-24 00:00:00,8535,9885,1,2
7111,13178,10257,2015/2016,2016-04-24 00:00:00,9882,8543,2,1
7112,13179,10257,2015/2016,2016-04-25 00:00:00,9876,8564,2,1
7113,13180,10257,2015/2016,2016-04-25 00:00:00,8686,9875,1,0
7114,13181,10257,2015/2016,2016-04-24 00:00:00,9891,8540,0,2
7115,13182,10257,2015/2016,2016-04-24 00:00:00,9804,7943,1,3
7116,13183,10257,2015/2016,2016-04-23 00:00:00,8636,8600,3,1
7117,13184,10257,2015/2016,2016-05-02 00:00:00,9875,8524,2,1
7118,13185,10257,2015/2016,2016-05-01 00:00:00,8534,9857,0,0
7119,13186,10257,2015/2016,2016-05-01 00:00:00,9885,208931,2,0
7120,13187,10257,2015/2016,2016-04-30 00:00:00,8533,8535,0,0
7121,13188,10257,2015/2016,2016-05-01 00:00:00,8564,9891,3,3
7122,13189,10257,2015/2016,2016-05-01 00:00:00,7943,9876,1,0
7123,13190,10257,2015/2016,2016-05-01 00:00:00,8543,8636,2,0
7124,13191,10257,2015/2016,2016-05-02 00:00:00,10233,8686,2,3
7125,13192,10257,2015/2016,2016-05-01 00:00:00,8540,9882,2,0
7126,13193,10257,2015/2016,2016-04-30 00:00:00,8600,9804,1,5
7127,13194,10257,2015/2016,2016-05-08 00:00:00,8686,8533,3,0
7128,13195,10257,2015/2016,2016-05-07 00:00:00,8636,8534,2,1
7129,13196,10257,2015/2016,2016-05-08 00:00:00,9882,10233,0,3
7130,13197,10257,2015/2016,2016-05-08 00:00:00,9876,9885,2,1
7131,13198,10257,2015/2016,2016-05-08 00:00:00,208931,8543,1,3
7132,13199,10257,2015/2016,2016-05-07 00:00:00,9857,8564,0,1
7133,13200,10257,2015/2016,2016-05-08 00:00:00,9804,9875,1,2
7134,13201,10257,2015/2016,2016-05-08 00:00:00,8535,8540,0,0
7135,13202,10257,2015/2016,2016-05-08 00:00:00,9891,7943,0,1
7136,13203,10257,2015/2016,2016-05-08 00:00:00,8524,8600,1,1
7137,13204,10257,2015/2016,2016-05-15 00:00:00,10233,8524,1,2
7138,13205,10257,2015/2016,2016-05-15 00:00:00,8533,9857,0,0
7139,13206,10257,2015/2016,2016-05-15 00:00:00,8600,208931,1,2
7140,13207,10257,2015/2016,2016-05-15 00:00:00,8543,8535,2,4
7141,13208,10257,2015/2016,2016-05-14 00:00:00,9875,9891,4,0
7142,13209,10257,2015/2016,2016-05-15 00:00:00,8540,9876,3,2
7143,13210,10257,2015/2016,2016-05-14 00:00:00,7943,8636,3,1
7144,13211,10257,2015/2016,2016-05-14 00:00:00,8564,8686,1,3
7145,13212,10257,2015/2016,2016-05-14 00:00:00,9885,9882,5,0
7146,13213,10257,2015/2016,2016-05-15 00:00:00,8534,9804,2,1
7147,13214,10257,2015/2016,2015-09-20 00:00:00,8524,9876,1,1
7148,13215,10257,2015/2016,2015-09-20 00:00:00,9857,9891,1,0
7149,13216,10257,2015/2016,2015-09-20 00:00:00,208931,8535,0,1
7150,13217,10257,2015/2016,2015-09-20 00:00:00,8533,8636,0,1
7151,13218,10257,2015/2016,2015-09-20 00:00:00,10233,9885,0,2
7152,13219,10257,2015/2016,2015-09-19 00:00:00,8564,8540,3,2
7153,13220,10257,2015/2016,2015-09-20 00:00:00,9875,8543,5,0
7154,13221,10257,2015/2016,2015-09-20 00:00:00,8686,7943,2,2
7155,13222,10257,2015/2016,2015-09-20 00:00:00,9804,9882,2,0
7156,13223,10257,2015/2016,2015-09-19 00:00:00,8600,8534,1,2
7157,13224,10257,2015/2016,2015-09-23 00:00:00,208931,9875,0,0
7158,13225,10257,2015/2016,2015-09-23 00:00:00,8533,9804,1,0
7159,13226,10257,2015/2016,2015-09-24 00:00:00,8534,8524,0,1
7160,13227,10257,2015/2016,2015-09-23 00:00:00,8535,9857,2,0
7161,13228,10257,2015/2016,2015-09-23 00:00:00,8636,9876,1,0
7162,13229,10257,2015/2016,2015-09-23 00:00:00,9885,9891,1,1
7163,13230,10257,2015/2016,2015-09-23 00:00:00,8543,10233,2,0
7164,13231,10257,2015/2016,2015-09-23 00:00:00,8540,7943,0,1
7165,13232,10257,2015/2016,2015-09-23 00:00:00,9882,8686,2,1
7166,13233,10257,2015/2016,2015-09-22 00:00:00,8600,8564,2,3
7167,13234,10257,2015/2016,2015-09-28 00:00:00,8524,9882,2,1
7168,13235,10257,2015/2016,2015-09-27 00:00:00,9857,8600,1,2
7169,13236,10257,2015/2016,2015-09-28 00:00:00,9891,8534,2,0
7170,13237,10257,2015/2016,2015-09-27 00:00:00,10233,8564,1,0
7171,13238,10257,2015/2016,2015-09-27 00:00:00,9876,8543,1,2
7172,13239,10257,2015/2016,2015-09-27 00:00:00,8636,8535,1,4
7173,13240,10257,2015/2016,2015-09-26 00:00:00,9875,9885,2,1
7174,13241,10257,2015/2016,2015-09-26 00:00:00,8686,208931,5,1
7175,13242,10257,2015/2016,2015-09-27 00:00:00,7943,8533,1,1
7176,13243,10257,2015/2016,2015-09-27 00:00:00,9804,8540,2,1
7177,13244,10257,2015/2016,2015-10-03 00:00:00,208931,9804,2,1
7178,13245,10257,2015/2016,2015-10-03 00:00:00,8533,9876,1,1
7179,13246,10257,2015/2016,2015-10-04 00:00:00,8534,7943,1,0
7180,13247,10257,2015/2016,2015-10-04 00:00:00,8535,8524,3,0
7181,13248,10257,2015/2016,2015-10-04 00:00:00,9885,9857,3,1
7182,13249,10257,2015/2016,2015-10-04 00:00:00,8543,9891,2,0
7183,13250,10257,2015/2016,2015-10-04 00:00:00,8564,9875,0,4
7184,13251,10257,2015/2016,2015-10-04 00:00:00,8540,8686,2,4
7185,13252,10257,2015/2016,2015-10-04 00:00:00,9882,8636,1,1
7186,13253,10257,2015/2016,2015-10-04 00:00:00,8600,10233,1,1
7187,13254,10257,2015/2016,2015-10-18 00:00:00,8524,208931,3,0
7188,13255,10257,2015/2016,2015-10-18 00:00:00,9857,8540,0,1
7189,13256,10257,2015/2016,2015-10-18 00:00:00,9891,9882,2,0
7190,13257,10257,2015/2016,2015-10-18 00:00:00,10233,8533,3,2
7191,13258,10257,2015/2016,2015-10-18 00:00:00,9876,8600,1,1
7192,13259,10257,2015/2016,2015-10-18 00:00:00,8636,9885,0,0
7193,13260,10257,2015/2016,2015-10-18 00:00:00,9875,8535,2,1
7194,13261,10257,2015/2016,2015-10-17 00:00:00,8686,8534,3,1
7195,13262,10257,2015/2016,2015-10-18 00:00:00,7943,8543,2,1
7196,13263,10257,2015/2016,2015-10-17 00:00:00,9804,8564,1,1
7197,13264,10257,2015/2016,2015-10-24 00:00:00,208931,9857,1,2
7198,13265,10257,2015/2016,2015-10-25 00:00:00,8533,9875,0,1
7199,13266,10257,2015/2016,2015-10-24 00:00:00,8534,10233,2,0
7200,13267,10257,2015/2016,2015-10-25 00:00:00,8535,8686,1,2
7201,13268,10257,2015/2016,2015-10-25 00:00:00,9885,8524,2,0
7202,13269,10257,2015/2016,2015-10-25 00:00:00,8543,9804,3,0
7203,13270,10257,2015/2016,2015-10-25 00:00:00,8564,7943,2,1
7204,13271,10257,2015/2016,2015-10-24 00:00:00,8540,8636,1,1
7205,13272,10257,2015/2016,2015-10-25 00:00:00,9882,9876,4,1
7206,13273,10257,2015/2016,2015-10-25 00:00:00,8600,9891,1,0
7207,14192,13274,2011/2012,2011-08-05 00:00:00,10218,10235,0,2
7208,14193,13274,2011/2012,2011-08-06 00:00:00,9839,9908,0,0
7209,14194,13274,2011/2012,2011-08-06 00:00:00,10228,8464,2,2
7210,14195,13274,2011/2012,2011-08-06 00:00:00,10219,9791,2,2
7211,14196,13274,2011/2012,2011-08-06 00:00:00,9803,8674,2,1
7212,14197,13274,2011/2012,2011-08-07 00:00:00,8526,8593,1,4
7213,14198,13274,2011/2012,2011-08-07 00:00:00,10217,8277,0,0
7214,14199,13274,2011/2012,2011-08-07 00:00:00,10229,8640,3,1
7215,14200,13274,2011/2012,2011-08-07 00:00:00,9761,8611,0,1
7216,14201,13274,2011/2012,2011-10-21 00:00:00,8526,9761,3,1
7217,14202,13274,2011/2012,2011-10-22 00:00:00,9839,10219,4,1
7218,14203,13274,2011/2012,2011-10-22 00:00:00,10218,9791,0,2
7219,14204,13274,2011/2012,2011-10-22 00:00:00,10217,8464,1,0
7220,14205,13274,2011/2012,2011-10-22 00:00:00,9908,10228,1,4
7221,14206,13274,2011/2012,2011-10-23 00:00:00,8593,10235,1,1
7222,14207,13274,2011/2012,2011-10-23 00:00:00,10229,9803,1,0
7223,14208,13274,2011/2012,2011-10-23 00:00:00,8674,8611,1,1
7224,14209,13274,2011/2012,2011-10-23 00:00:00,8277,8640,1,1
7225,14210,13274,2011/2012,2011-10-28 00:00:00,9761,9839,3,1
7226,14211,13274,2011/2012,2011-10-29 00:00:00,9803,8593,0,4
7227,14212,13274,2011/2012,2011-10-29 00:00:00,10218,10219,1,0
